u1,u2,label
14596,30735,1.0
14597,21613,1.0
14597,37657,1.0
14597,36160,1.0
14597,36745,1.0
14597,6636,1.0
14598,30378,1.0
14598,6028,1.0
14598,18133,1.0
14598,27619,1.0
14598,37727,1.0
14599,24546,1.0
14599,36771,1.0
14599,30328,1.0
14599,18835,1.0
14599,20633,1.0
14600,19758,1.0
14600,857,1.0
14600,34368,1.0
14600,4660,1.0
14600,17440,1.0
14601,9500,1.0
14601,32321,1.0
14601,24756,1.0
14601,27323,1.0
14601,24414,1.0
14602,2277,1.0
14602,18913,1.0
14602,16295,1.0
14602,23468,1.0
14602,152,1.0
14603,16007,1.0
14603,7775,1.0
14603,32576,1.0
14603,15476,1.0
14603,19649,1.0
14604,17132,1.0
14604,4378,1.0
14604,29911,1.0
14604,35529,1.0
14604,3108,1.0
14605,12916,1.0
14605,8115,1.0
14605,615,1.0
14605,5757,1.0
14605,24785,1.0
14606,32013,1.0
14606,38542,1.0
14606,8383,1.0
14606,6855,1.0
14606,25381,1.0
14607,10085,1.0
14607,4871,1.0
14607,997,1.0
14607,6949,1.0
14607,29366,1.0
14608,16185,1.0
14608,11914,1.0
14608,29401,1.0
14608,21410,1.0
14608,12733,1.0
14609,33720,1.0
14609,14702,1.0
14609,2382,1.0
14609,2021,1.0
14609,4893,1.0
14610,6922,1.0
14610,8073,1.0
14610,30862,1.0
14610,11380,1.0
14610,1516,1.0
14611,36582,1.0
14611,13422,1.0
14611,25441,1.0
14611,19275,1.0
14611,35476,1.0
14612,37076,1.0
14612,291,1.0
14612,21261,1.0
14612,22737,1.0
14612,24233,1.0
14613,7073,1.0
14613,30288,1.0
14613,10085,1.0
14613,16228,1.0
14613,16354,1.0
14614,14265,1.0
14614,1338,1.0
14614,6391,1.0
14614,27295,1.0
14614,32922,1.0
14615,24870,1.0
14615,24933,1.0
14615,26574,1.0
14615,26598,1.0
14615,17778,1.0
14616,16858,1.0
14616,7478,1.0
14616,39216,1.0
14616,38700,1.0
14616,27533,1.0
14617,3972,1.0
14617,32042,1.0
14617,3785,1.0
14617,19768,1.0
14617,25912,1.0
14618,10937,1.0
14618,8131,1.0
14618,10212,1.0
14618,12918,1.0
14618,11894,1.0
14619,13132,1.0
14619,6018,1.0
14619,26660,1.0
14619,4310,1.0
14619,4443,1.0
14620,21884,1.0
14620,4233,1.0
14620,16383,1.0
14620,35430,1.0
14620,34921,1.0
14621,32027,1.0
14621,29136,1.0
14621,32481,1.0
14621,12960,1.0
14621,20216,1.0
14622,27892,1.0
14622,22449,1.0
14622,26139,1.0
14622,12806,1.0
14622,35802,1.0
14623,17687,1.0
14623,31627,1.0
14623,25843,1.0
14623,6366,1.0
14623,22834,1.0
14624,22938,1.0
14624,26658,1.0
14624,1784,1.0
14624,23041,1.0
14624,5743,1.0
14625,8209,1.0
14625,37583,1.0
14625,37457,1.0
14625,34911,1.0
14625,38406,1.0
14626,21503,1.0
14626,2798,1.0
14626,33505,1.0
14626,23693,1.0
14626,18182,1.0
14627,17448,1.0
14627,2293,1.0
14627,3430,1.0
14627,27749,1.0
14627,5148,1.0
14628,27235,1.0
14628,31442,1.0
14628,23936,1.0
14628,17328,1.0
14628,37198,1.0
14629,6588,1.0
14629,3276,1.0
14629,29043,1.0
14629,3993,1.0
14629,18228,1.0
14630,1038,1.0
14630,35724,1.0
14630,11202,1.0
14630,19726,1.0
14630,35919,1.0
14631,27311,1.0
14631,20021,1.0
14631,22175,1.0
14631,32275,1.0
14631,5804,1.0
14632,12471,1.0
14632,20419,1.0
14632,10364,1.0
14632,25734,1.0
14632,10552,1.0
14633,13361,1.0
14633,37301,1.0
14633,22978,1.0
14633,34804,1.0
14633,21091,1.0
14634,15269,1.0
14634,29170,1.0
14634,27368,1.0
14634,17410,1.0
14634,31878,1.0
14635,30732,1.0
14635,11103,1.0
14635,29030,1.0
14635,32813,1.0
14635,30722,1.0
14636,11550,1.0
14636,27282,1.0
14636,11157,1.0
14636,30668,1.0
14636,5382,1.0
14637,36677,1.0
14637,36908,1.0
14637,31523,1.0
14637,36653,1.0
14637,16358,1.0
14638,9235,1.0
14638,24099,1.0
14638,7263,1.0
14638,29550,1.0
14638,13099,1.0
14639,16134,1.0
14639,22738,1.0
14639,39212,1.0
14639,34657,1.0
14639,19952,1.0
14640,28114,1.0
14640,3782,1.0
14640,34498,1.0
14640,12545,1.0
14640,36125,1.0
14641,25320,1.0
14641,37970,1.0
14641,1123,1.0
14641,19778,1.0
14641,25358,1.0
14642,21742,1.0
14642,7684,1.0
14642,34494,1.0
14642,15903,1.0
14642,1784,1.0
14643,26355,1.0
14643,22664,1.0
14643,15724,1.0
14643,10869,1.0
14643,8876,1.0
14644,17380,1.0
14644,26599,1.0
14644,24235,1.0
14644,22240,1.0
14644,12333,1.0
14645,26168,1.0
14645,34742,1.0
14645,6990,1.0
14645,4745,1.0
14645,28640,1.0
14646,9546,1.0
14646,17721,1.0
14646,21714,1.0
14646,9803,1.0
14646,31515,1.0
14647,4217,1.0
14647,7185,1.0
14647,37633,1.0
14647,15846,1.0
14647,29165,1.0
14648,19919,1.0
14648,17531,1.0
14648,24597,1.0
14648,35991,1.0
14648,5319,1.0
14649,30806,1.0
14649,15605,1.0
14649,25197,1.0
14649,25346,1.0
14649,22249,1.0
14650,25887,1.0
14650,21287,1.0
14650,9583,1.0
14650,15887,1.0
14650,18405,1.0
14651,21907,1.0
14651,32322,1.0
14651,5317,1.0
14651,5430,1.0
14651,35673,1.0
14652,12733,1.0
14652,12263,1.0
14652,4021,1.0
14652,13634,1.0
14652,36265,1.0
14653,11211,1.0
14653,2066,1.0
14653,28226,1.0
14653,9759,1.0
14653,18541,1.0
14654,22548,1.0
14654,26402,1.0
14654,15122,1.0
14654,27360,1.0
14654,11960,1.0
14655,38902,1.0
14655,16578,1.0
14655,17890,1.0
14655,11787,1.0
14655,15759,1.0
14656,34346,1.0
14656,8822,1.0
14656,38027,1.0
14656,21718,1.0
14656,20003,1.0
14657,24812,1.0
14657,10478,1.0
14657,16813,1.0
14657,35079,1.0
14657,9918,1.0
14658,7709,1.0
14658,27133,1.0
14658,23275,1.0
14658,18145,1.0
14658,26834,1.0
14659,34666,1.0
14659,3717,1.0
14659,13522,1.0
14659,8466,1.0
14659,13852,1.0
14660,35826,1.0
14660,31597,1.0
14660,1344,1.0
14660,25355,1.0
14660,35832,1.0
14661,29021,1.0
14661,9044,1.0
14661,3588,1.0
14661,19855,1.0
14661,7866,1.0
14662,3894,1.0
14662,2836,1.0
14662,9134,1.0
14662,21385,1.0
14662,17983,1.0
14663,18815,1.0
14663,11654,1.0
14663,36864,1.0
14663,36891,1.0
14663,14314,1.0
14664,2215,1.0
14664,5904,1.0
14664,30923,1.0
14664,15165,1.0
14664,17548,1.0
14665,28474,1.0
14665,32692,1.0
14665,26674,1.0
14665,25389,1.0
14665,4320,1.0
14666,26128,1.0
14666,29597,1.0
14666,5997,1.0
14666,27114,1.0
14666,27538,1.0
14667,32830,1.0
14667,19137,1.0
14667,34319,1.0
14667,38873,1.0
14667,10593,1.0
14668,625,1.0
14668,20668,1.0
14668,15941,1.0
14668,15703,1.0
14668,12833,1.0
14669,25760,1.0
14669,1857,1.0
14669,27825,1.0
14669,38362,1.0
14669,1118,1.0
14670,28226,1.0
14670,35093,1.0
14670,14051,1.0
14670,21779,1.0
14670,13886,1.0
14671,3398,1.0
14671,14607,1.0
14671,4871,1.0
14671,33994,1.0
14671,957,1.0
14672,28388,1.0
14672,29037,1.0
14672,19354,1.0
14672,35534,1.0
14672,25564,1.0
14673,4085,1.0
14673,10420,1.0
14673,27181,1.0
14673,3707,1.0
14673,20269,1.0
14674,37939,1.0
14674,8693,1.0
14674,37657,1.0
14674,648,1.0
14674,36588,1.0
14675,38358,1.0
14675,30221,1.0
14675,38239,1.0
14675,33079,1.0
14675,39089,1.0
14676,6168,1.0
14676,32409,1.0
14676,4905,1.0
14676,24987,1.0
14676,3573,1.0
14677,27520,1.0
14677,28919,1.0
14677,1677,1.0
14677,30209,1.0
14677,8899,1.0
14678,22032,1.0
14678,38555,1.0
14678,30494,1.0
14678,18217,1.0
14678,1347,1.0
14679,39353,1.0
14679,8857,1.0
14679,22879,1.0
14679,30219,1.0
14679,2163,1.0
14680,10557,1.0
14680,25584,1.0
14680,33436,1.0
14680,23571,1.0
14680,1803,1.0
14681,431,1.0
14681,32993,1.0
14681,7682,1.0
14681,22495,1.0
14681,20217,1.0
14682,15471,1.0
14682,1928,1.0
14682,12139,1.0
14682,37152,1.0
14682,13061,1.0
14683,23722,1.0
14683,16049,1.0
14683,7108,1.0
14683,17318,1.0
14683,3405,1.0
14684,28520,1.0
14684,15669,1.0
14684,13697,1.0
14684,21449,1.0
14684,38520,1.0
14685,13142,1.0
14685,31277,1.0
14685,24124,1.0
14685,18148,1.0
14685,16240,1.0
14686,36614,1.0
14686,23758,1.0
14686,16380,1.0
14686,28422,1.0
14686,32551,1.0
14687,25941,1.0
14687,28767,1.0
14687,30454,1.0
14687,19313,1.0
14687,13117,1.0
14688,36533,1.0
14688,19943,1.0
14688,14036,1.0
14688,22213,1.0
14688,23749,1.0
14689,18851,1.0
14689,28771,1.0
14689,28445,1.0
14689,7669,1.0
14689,15924,1.0
14690,25691,1.0
14690,431,1.0
14690,36286,1.0
14690,10362,1.0
14690,37546,1.0
14691,13707,1.0
14691,1476,1.0
14691,9524,1.0
14691,10288,1.0
14691,20221,1.0
14692,28235,1.0
14692,39247,1.0
14692,2692,1.0
14692,1821,1.0
14692,18287,1.0
14693,14912,1.0
14693,26074,1.0
14693,18751,1.0
14693,6615,1.0
14693,38909,1.0
14694,21093,1.0
14694,18971,1.0
14694,37942,1.0
14694,5420,1.0
14694,3239,1.0
14695,30013,1.0
14695,9681,1.0
14695,23830,1.0
14695,10627,1.0
14695,20249,1.0
14696,7776,1.0
14696,38015,1.0
14696,8097,1.0
14696,7202,1.0
14696,11816,1.0
14697,16138,1.0
14697,28828,1.0
14697,39027,1.0
14697,24850,1.0
14697,25556,1.0
14698,30314,1.0
14698,4274,1.0
14698,21186,1.0
14698,9001,1.0
14698,1236,1.0
14699,38338,1.0
14699,11283,1.0
14699,27925,1.0
14699,23935,1.0
14699,17248,1.0
14700,26514,1.0
14700,19974,1.0
14700,1600,1.0
14700,35545,1.0
14700,7437,1.0
14701,8306,1.0
14701,35605,1.0
14701,35740,1.0
14701,2317,1.0
14701,26540,1.0
14702,11366,1.0
14702,2021,1.0
14702,22097,1.0
14702,26120,1.0
14702,26587,1.0
14703,2606,1.0
14703,25034,1.0
14703,28257,1.0
14703,36592,1.0
14703,8056,1.0
14704,33213,1.0
14704,31717,1.0
14704,26476,1.0
14704,9490,1.0
14704,850,1.0
14705,1440,1.0
14705,23586,1.0
14705,28839,1.0
14705,20128,1.0
14705,34141,1.0
14706,17074,1.0
14706,33598,1.0
14706,7186,1.0
14706,34988,1.0
14706,37393,1.0
14707,32864,1.0
14707,28362,1.0
14707,10128,1.0
14707,9733,1.0
14707,10818,1.0
14708,13836,1.0
14708,25963,1.0
14708,21008,1.0
14708,30434,1.0
14708,7630,1.0
14709,26204,1.0
14709,17006,1.0
14709,11459,1.0
14709,27295,1.0
14709,6391,1.0
14710,33867,1.0
14710,12885,1.0
14710,26506,1.0
14710,14740,1.0
14710,16333,1.0
14711,35650,1.0
14711,21926,1.0
14711,28784,1.0
14711,33381,1.0
14711,6924,1.0
14712,2936,1.0
14712,25379,1.0
14712,35427,1.0
14712,33898,1.0
14712,28823,1.0
14713,16124,1.0
14713,23329,1.0
14713,24833,1.0
14713,22642,1.0
14713,15262,1.0
14714,23995,1.0
14714,17190,1.0
14714,21515,1.0
14714,32911,1.0
14714,32101,1.0
14715,22493,1.0
14715,28458,1.0
14715,14754,1.0
14715,22229,1.0
14715,10194,1.0
14716,9371,1.0
14716,930,1.0
14716,18574,1.0
14716,36985,1.0
14716,7189,1.0
14717,29315,1.0
14717,36230,1.0
14717,18483,1.0
14717,21478,1.0
14717,17280,1.0
14718,38629,1.0
14718,7369,1.0
14718,23985,1.0
14718,24478,1.0
14718,5457,1.0
14719,21162,1.0
14719,37868,1.0
14719,35973,1.0
14719,32145,1.0
14719,1683,1.0
14720,15569,1.0
14720,32301,1.0
14720,4851,1.0
14720,21152,1.0
14720,10187,1.0
14721,7870,1.0
14721,10107,1.0
14721,5904,1.0
14721,25005,1.0
14721,625,1.0
14722,6565,1.0
14722,1409,1.0
14722,30600,1.0
14722,38332,1.0
14722,34574,1.0
14723,16413,1.0
14723,7773,1.0
14723,34022,1.0
14723,21728,1.0
14723,11730,1.0
14724,9634,1.0
14724,8871,1.0
14724,8729,1.0
14724,32852,1.0
14724,5504,1.0
14725,31345,1.0
14725,3281,1.0
14725,33761,1.0
14725,35216,1.0
14725,13410,1.0
14726,19815,1.0
14726,32222,1.0
14726,12545,1.0
14726,30725,1.0
14726,7947,1.0
14727,19586,1.0
14727,1405,1.0
14727,2371,1.0
14727,314,1.0
14727,220,1.0
14728,20100,1.0
14728,27257,1.0
14728,6572,1.0
14728,25329,1.0
14728,24533,1.0
14729,34887,1.0
14729,22164,1.0
14729,17020,1.0
14729,30591,1.0
14729,11565,1.0
14730,993,1.0
14730,13265,1.0
14730,18249,1.0
14730,28227,1.0
14730,32719,1.0
14731,37034,1.0
14731,37456,1.0
14731,4100,1.0
14731,18883,1.0
14731,12635,1.0
14732,13755,1.0
14732,4246,1.0
14732,32714,1.0
14732,1592,1.0
14732,27133,1.0
14733,6588,1.0
14733,13132,1.0
14733,37844,1.0
14733,22344,1.0
14733,38956,1.0
14734,5226,1.0
14734,4123,1.0
14734,21419,1.0
14734,11800,1.0
14734,16385,1.0
14735,28024,1.0
14735,34066,1.0
14735,30977,1.0
14735,11326,1.0
14735,7621,1.0
14736,28878,1.0
14736,33578,1.0
14736,9389,1.0
14736,25963,1.0
14736,17124,1.0
14737,13250,1.0
14737,18184,1.0
14737,34746,1.0
14737,5141,1.0
14737,14005,1.0
14738,26431,1.0
14738,31652,1.0
14738,12575,1.0
14738,17586,1.0
14738,15922,1.0
14739,5901,1.0
14739,30490,1.0
14739,14225,1.0
14739,22478,1.0
14739,34427,1.0
14740,33867,1.0
14740,34624,1.0
14740,36686,1.0
14740,14710,1.0
14740,4522,1.0
14741,36834,1.0
14741,5458,1.0
14741,25536,1.0
14741,29094,1.0
14741,11638,1.0
14742,37005,1.0
14742,17837,1.0
14742,2003,1.0
14742,24695,1.0
14742,10615,1.0
14743,33392,1.0
14743,16318,1.0
14743,11293,1.0
14743,31893,1.0
14743,25779,1.0
14744,14875,1.0
14744,32985,1.0
14744,9646,1.0
14744,5019,1.0
14744,37059,1.0
14745,38644,1.0
14745,20245,1.0
14745,8919,1.0
14745,13402,1.0
14745,11830,1.0
14746,23819,1.0
14746,32849,1.0
14746,701,1.0
14746,29967,1.0
14746,14454,1.0
14747,2369,1.0
14747,13878,1.0
14747,2871,1.0
14747,35315,1.0
14747,6228,1.0
14748,7522,1.0
14748,27921,1.0
14748,18284,1.0
14748,24436,1.0
14748,23436,1.0
14749,12920,1.0
14749,32361,1.0
14749,20875,1.0
14749,29967,1.0
14749,29135,1.0
14750,14978,1.0
14750,22769,1.0
14750,29981,1.0
14750,30689,1.0
14750,13827,1.0
14751,18880,1.0
14751,28919,1.0
14751,6474,1.0
14751,5063,1.0
14751,14667,1.0
14752,33916,1.0
14752,27028,1.0
14752,16043,1.0
14752,32939,1.0
14752,34985,1.0
14753,2332,1.0
14753,27341,1.0
14753,28296,1.0
14753,22368,1.0
14753,28545,1.0
14754,23306,1.0
14754,28178,1.0
14754,32012,1.0
14754,21960,1.0
14754,11205,1.0
14755,38669,1.0
14755,23379,1.0
14755,34388,1.0
14755,30155,1.0
14755,30717,1.0
14756,2703,1.0
14756,17345,1.0
14756,3246,1.0
14756,30982,1.0
14756,15260,1.0
14757,19524,1.0
14757,23850,1.0
14757,17617,1.0
14757,8430,1.0
14757,19046,1.0
14758,21110,1.0
14758,7167,1.0
14758,23716,1.0
14758,25141,1.0
14758,8781,1.0
14759,21911,1.0
14759,3600,1.0
14759,24846,1.0
14759,5121,1.0
14759,12406,1.0
14760,30753,1.0
14760,37267,1.0
14760,19623,1.0
14760,8764,1.0
14760,30976,1.0
14761,12942,1.0
14761,33258,1.0
14761,17553,1.0
14761,36246,1.0
14761,31158,1.0
14762,16590,1.0
14762,38140,1.0
14762,16527,1.0
14762,20734,1.0
14762,39370,1.0
14763,1678,1.0
14763,32697,1.0
14763,9997,1.0
14763,125,1.0
14763,14705,1.0
14764,11898,1.0
14764,19765,1.0
14764,26319,1.0
14764,21311,1.0
14764,39323,1.0
14765,14975,1.0
14765,35777,1.0
14765,9241,1.0
14765,4921,1.0
14765,24853,1.0
14766,24436,1.0
14766,22433,1.0
14766,36593,1.0
14766,3192,1.0
14766,27921,1.0
14767,584,1.0
14767,14364,1.0
14767,3888,1.0
14767,32259,1.0
14767,24616,1.0
14768,33648,1.0
14768,35577,1.0
14768,24023,1.0
14768,11116,1.0
14768,35052,1.0
14769,146,1.0
14769,30829,1.0
14769,34273,1.0
14769,4089,1.0
14769,9171,1.0
14770,4598,1.0
14770,5169,1.0
14770,15608,1.0
14770,69,1.0
14770,18877,1.0
14771,1132,1.0
14771,3133,1.0
14771,37300,1.0
14771,532,1.0
14771,32844,1.0
14772,15465,1.0
14772,10324,1.0
14772,6744,1.0
14772,8901,1.0
14772,30600,1.0
14773,9441,1.0
14773,16164,1.0
14773,26474,1.0
14773,7744,1.0
14773,13460,1.0
14774,28693,1.0
14774,34491,1.0
14774,15706,1.0
14774,27047,1.0
14774,10592,1.0
14775,28491,1.0
14775,22933,1.0
14775,3036,1.0
14775,31377,1.0
14775,25833,1.0
14776,34265,1.0
14776,1623,1.0
14776,25248,1.0
14776,37798,1.0
14776,12198,1.0
14777,16244,1.0
14777,28259,1.0
14777,37739,1.0
14777,7740,1.0
14777,12463,1.0
14778,28355,1.0
14778,22933,1.0
14778,10184,1.0
14778,12047,1.0
14778,24682,1.0
14779,8818,1.0
14779,30173,1.0
14779,12059,1.0
14779,26155,1.0
14779,16404,1.0
14780,15745,1.0
14780,6344,1.0
14780,28799,1.0
14780,27961,1.0
14780,21647,1.0
14781,11204,1.0
14781,28330,1.0
14781,26061,1.0
14781,18447,1.0
14781,288,1.0
14782,10622,1.0
14782,724,1.0
14782,36456,1.0
14782,29726,1.0
14782,5831,1.0
14783,28142,1.0
14783,19204,1.0
14783,37234,1.0
14783,32746,1.0
14783,17573,1.0
14784,20763,1.0
14784,26063,1.0
14784,23025,1.0
14784,18094,1.0
14784,10740,1.0
14785,10413,1.0
14785,33991,1.0
14785,24345,1.0
14785,33885,1.0
14785,27042,1.0
14786,16175,1.0
14786,24453,1.0
14786,24624,1.0
14786,17370,1.0
14786,38027,1.0
14787,30383,1.0
14787,25734,1.0
14787,10364,1.0
14787,18269,1.0
14787,18905,1.0
14788,1311,1.0
14788,26131,1.0
14788,1035,1.0
14788,15728,1.0
14788,9242,1.0
14789,35694,1.0
14789,19915,1.0
14789,34161,1.0
14789,9177,1.0
14789,12047,1.0
14790,38025,1.0
14790,34235,1.0
14790,11791,1.0
14790,33145,1.0
14790,10654,1.0
14791,36421,1.0
14791,34683,1.0
14791,4331,1.0
14791,22458,1.0
14791,17947,1.0
14792,8213,1.0
14792,31319,1.0
14792,24252,1.0
14792,11018,1.0
14792,9962,1.0
14793,20990,1.0
14793,34617,1.0
14793,6789,1.0
14793,2824,1.0
14793,12061,1.0
14794,6851,1.0
14794,28699,1.0
14794,7775,1.0
14794,23571,1.0
14794,38468,1.0
14795,39273,1.0
14795,38900,1.0
14795,38304,1.0
14795,9919,1.0
14795,6524,1.0
14796,30191,1.0
14796,26443,1.0
14796,26954,1.0
14796,27430,1.0
14796,31726,1.0
14797,22147,1.0
14797,10601,1.0
14797,2843,1.0
14797,14829,1.0
14797,6051,1.0
14798,7318,1.0
14798,26009,1.0
14798,23640,1.0
14798,38295,1.0
14798,11569,1.0
14799,13551,1.0
14799,36488,1.0
14799,21880,1.0
14799,20371,1.0
14799,7130,1.0
14800,5461,1.0
14800,4633,1.0
14800,21881,1.0
14800,17592,1.0
14800,19772,1.0
14801,12515,1.0
14801,22144,1.0
14801,17837,1.0
14801,30297,1.0
14801,37005,1.0
14802,11606,1.0
14802,12147,1.0
14802,5191,1.0
14802,15839,1.0
14802,11631,1.0
14803,5310,1.0
14803,15524,1.0
14803,28634,1.0
14803,31098,1.0
14803,37200,1.0
14804,3602,1.0
14804,5098,1.0
14804,25505,1.0
14804,16164,1.0
14804,14887,1.0
14805,1231,1.0
14805,29517,1.0
14805,7024,1.0
14805,19171,1.0
14805,30243,1.0
14806,10089,1.0
14806,7197,1.0
14806,16375,1.0
14806,9620,1.0
14806,14531,1.0
14807,29668,1.0
14807,18673,1.0
14807,11784,1.0
14807,1956,1.0
14807,23557,1.0
14808,16223,1.0
14808,34162,1.0
14808,9332,1.0
14808,19344,1.0
14808,38475,1.0
14809,6790,1.0
14809,17852,1.0
14809,35230,1.0
14809,12782,1.0
14809,1142,1.0
14810,8150,1.0
14810,32829,1.0
14810,10014,1.0
14810,15320,1.0
14810,33394,1.0
14811,6790,1.0
14811,12782,1.0
14811,17852,1.0
14811,35230,1.0
14811,1142,1.0
14812,36490,1.0
14812,37789,1.0
14812,39186,1.0
14812,19921,1.0
14812,32469,1.0
14813,4932,1.0
14813,22848,1.0
14813,22126,1.0
14813,33803,1.0
14813,28679,1.0
14814,13556,1.0
14814,34380,1.0
14814,34601,1.0
14814,8930,1.0
14814,26663,1.0
14815,17293,1.0
14815,25035,1.0
14815,24809,1.0
14815,2658,1.0
14815,22843,1.0
14816,26812,1.0
14816,31662,1.0
14816,38176,1.0
14816,36089,1.0
14816,26961,1.0
14817,14231,1.0
14817,35562,1.0
14817,22904,1.0
14817,16981,1.0
14817,5437,1.0
14818,35328,1.0
14818,36789,1.0
14818,33258,1.0
14818,27425,1.0
14818,6855,1.0
14819,32548,1.0
14819,29454,1.0
14819,3440,1.0
14819,23462,1.0
14819,32617,1.0
14820,38432,1.0
14820,3735,1.0
14820,20928,1.0
14820,3056,1.0
14820,28499,1.0
14821,2163,1.0
14821,14679,1.0
14821,10679,1.0
14821,970,1.0
14821,21332,1.0
14822,30187,1.0
14822,2092,1.0
14822,21400,1.0
14822,10781,1.0
14822,24989,1.0
14823,6790,1.0
14823,17852,1.0
14823,1142,1.0
14823,35230,1.0
14823,12782,1.0
14824,2303,1.0
14824,35539,1.0
14824,10199,1.0
14824,13698,1.0
14824,14562,1.0
14825,22617,1.0
14825,30458,1.0
14825,28506,1.0
14825,502,1.0
14825,14587,1.0
14826,675,1.0
14826,2352,1.0
14826,9574,1.0
14826,4262,1.0
14826,21319,1.0
14827,15183,1.0
14827,35558,1.0
14827,38994,1.0
14827,18362,1.0
14827,1278,1.0
14828,11810,1.0
14828,37244,1.0
14828,27549,1.0
14828,34192,1.0
14828,17903,1.0
14829,32450,1.0
14829,22915,1.0
14829,20732,1.0
14829,17982,1.0
14829,24072,1.0
14830,32812,1.0
14830,927,1.0
14830,20623,1.0
14830,14202,1.0
14830,22369,1.0
14831,30809,1.0
14831,28941,1.0
14831,16719,1.0
14831,4469,1.0
14831,25776,1.0
14832,27453,1.0
14832,17531,1.0
14832,27083,1.0
14832,8054,1.0
14832,31202,1.0
14833,29604,1.0
14833,24033,1.0
14833,313,1.0
14833,7407,1.0
14833,24134,1.0
14834,37224,1.0
14834,31761,1.0
14834,5298,1.0
14834,27588,1.0
14834,11996,1.0
14835,30636,1.0
14835,38273,1.0
14835,11330,1.0
14835,14705,1.0
14835,28487,1.0
14836,24467,1.0
14836,16892,1.0
14836,35558,1.0
14836,36519,1.0
14836,13864,1.0
14837,10592,1.0
14837,34389,1.0
14837,7074,1.0
14837,5485,1.0
14837,32782,1.0
14838,23645,1.0
14838,23928,1.0
14838,3329,1.0
14838,23640,1.0
14838,10959,1.0
14839,2904,1.0
14839,22570,1.0
14839,34259,1.0
14839,38596,1.0
14839,3101,1.0
14840,35825,1.0
14840,38893,1.0
14840,4202,1.0
14840,24718,1.0
14840,25558,1.0
14841,610,1.0
14841,14007,1.0
14841,21961,1.0
14841,12243,1.0
14841,8177,1.0
14842,3481,1.0
14842,17043,1.0
14842,10011,1.0
14842,10326,1.0
14842,32622,1.0
14843,2303,1.0
14843,23771,1.0
14843,4812,1.0
14843,35962,1.0
14843,17379,1.0
14844,12489,1.0
14844,34101,1.0
14844,34691,1.0
14844,18084,1.0
14844,15395,1.0
14845,28047,1.0
14845,9693,1.0
14845,29778,1.0
14845,32024,1.0
14845,29331,1.0
14846,1844,1.0
14846,11336,1.0
14846,1373,1.0
14846,24072,1.0
14846,30447,1.0
14847,34646,1.0
14847,37616,1.0
14847,30269,1.0
14847,5617,1.0
14847,6953,1.0
14848,12058,1.0
14848,27612,1.0
14848,16740,1.0
14848,2640,1.0
14848,14939,1.0
14849,18586,1.0
14849,913,1.0
14849,34185,1.0
14849,16154,1.0
14849,5088,1.0
14850,20950,1.0
14850,8922,1.0
14850,4600,1.0
14850,24860,1.0
14850,9765,1.0
14851,25699,1.0
14851,4372,1.0
14851,8253,1.0
14851,1067,1.0
14851,11233,1.0
14852,30861,1.0
14852,12779,1.0
14852,1119,1.0
14852,20260,1.0
14852,20608,1.0
14853,29555,1.0
14853,21180,1.0
14853,7432,1.0
14853,32021,1.0
14853,32462,1.0
14854,16394,1.0
14854,2776,1.0
14854,18651,1.0
14854,7910,1.0
14854,21563,1.0
14855,637,1.0
14855,26298,1.0
14855,24088,1.0
14855,24120,1.0
14855,29158,1.0
14856,29395,1.0
14856,36681,1.0
14856,12163,1.0
14856,19121,1.0
14856,16475,1.0
14857,26060,1.0
14857,15474,1.0
14857,23179,1.0
14857,21035,1.0
14857,38651,1.0
14858,31469,1.0
14858,6588,1.0
14858,36199,1.0
14858,19040,1.0
14858,24523,1.0
14859,29716,1.0
14859,5372,1.0
14859,19069,1.0
14859,26996,1.0
14859,18657,1.0
14860,19644,1.0
14860,30077,1.0
14860,26918,1.0
14860,35396,1.0
14860,26081,1.0
14861,35666,1.0
14861,25033,1.0
14861,23863,1.0
14861,11336,1.0
14861,35650,1.0
14862,31057,1.0
14862,13017,1.0
14862,30595,1.0
14862,26928,1.0
14862,28963,1.0
14863,8499,1.0
14863,32078,1.0
14863,29245,1.0
14863,18604,1.0
14863,25666,1.0
14864,22123,1.0
14864,24110,1.0
14864,4083,1.0
14864,8771,1.0
14864,37745,1.0
14865,26563,1.0
14865,14430,1.0
14865,28602,1.0
14865,15809,1.0
14865,13536,1.0
14866,35531,1.0
14866,32449,1.0
14866,37185,1.0
14866,12838,1.0
14866,6392,1.0
14867,14051,1.0
14867,36706,1.0
14867,36906,1.0
14867,33288,1.0
14867,36960,1.0
14868,12379,1.0
14868,14912,1.0
14868,2095,1.0
14868,24329,1.0
14868,24657,1.0
14869,13495,1.0
14869,1538,1.0
14869,27154,1.0
14869,34659,1.0
14869,18182,1.0
14870,20440,1.0
14870,2431,1.0
14870,21520,1.0
14870,13768,1.0
14870,37739,1.0
14871,5643,1.0
14871,1407,1.0
14871,5099,1.0
14871,31306,1.0
14871,33426,1.0
14872,16083,1.0
14872,33945,1.0
14872,3276,1.0
14872,7380,1.0
14872,7662,1.0
14873,18133,1.0
14873,33937,1.0
14873,24967,1.0
14873,25633,1.0
14873,16533,1.0
14874,24821,1.0
14874,9135,1.0
14874,8761,1.0
14874,30754,1.0
14874,21597,1.0
14875,14744,1.0
14875,11611,1.0
14875,14831,1.0
14875,28458,1.0
14875,16719,1.0
14876,9596,1.0
14876,29892,1.0
14876,18381,1.0
14876,939,1.0
14876,38729,1.0
14877,28729,1.0
