u1,u2,label
24164,34226,1.0
24164,18246,1.0
24164,37801,1.0
24164,7703,1.0
24165,39384,1.0
24165,10235,1.0
24165,24059,1.0
24165,34851,1.0
24165,33665,1.0
24166,22071,1.0
24166,10625,1.0
24166,39328,1.0
24166,33785,1.0
24166,31687,1.0
24167,35443,1.0
24167,32808,1.0
24167,16684,1.0
24167,22678,1.0
24167,26694,1.0
24168,20542,1.0
24168,3053,1.0
24168,36676,1.0
24168,22012,1.0
24168,26806,1.0
24169,5747,1.0
24169,8565,1.0
24169,20928,1.0
24169,27277,1.0
24169,29867,1.0
24170,33907,1.0
24170,25661,1.0
24170,15164,1.0
24170,37952,1.0
24170,19378,1.0
24171,32816,1.0
24171,4093,1.0
24171,22915,1.0
24171,6918,1.0
24171,4661,1.0
24172,6324,1.0
24172,37235,1.0
24172,26337,1.0
24172,11269,1.0
24172,38931,1.0
24173,18742,1.0
24173,9610,1.0
24173,26940,1.0
24173,38137,1.0
24173,27921,1.0
24174,18880,1.0
24174,6331,1.0
24174,36682,1.0
24174,28776,1.0
24174,36980,1.0
24175,22296,1.0
24175,28311,1.0
24175,15493,1.0
24175,14630,1.0
24175,36804,1.0
24176,29149,1.0
24176,32423,1.0
24176,18113,1.0
24176,7917,1.0
24176,25445,1.0
24177,3006,1.0
24177,33210,1.0
24177,26493,1.0
24177,37969,1.0
24177,31115,1.0
24178,13397,1.0
24178,21321,1.0
24178,27060,1.0
24178,30811,1.0
24178,11815,1.0
24179,25371,1.0
24179,15385,1.0
24179,22553,1.0
24179,32520,1.0
24179,12070,1.0
24180,9073,1.0
24180,24032,1.0
24180,30518,1.0
24180,8462,1.0
24180,2489,1.0
24181,10793,1.0
24181,29679,1.0
24181,37190,1.0
24181,32419,1.0
24181,12914,1.0
24182,24386,1.0
24182,9471,1.0
24182,18728,1.0
24182,34870,1.0
24182,23685,1.0
24183,16378,1.0
24183,7946,1.0
24183,272,1.0
24183,3378,1.0
24183,30366,1.0
24184,478,1.0
24184,31936,1.0
24184,3084,1.0
24184,16538,1.0
24184,1705,1.0
24185,7719,1.0
24185,33273,1.0
24185,556,1.0
24185,946,1.0
24185,5922,1.0
24186,29691,1.0
24186,27052,1.0
24186,19992,1.0
24186,23697,1.0
24186,9683,1.0
24187,36854,1.0
24187,10702,1.0
24187,23920,1.0
24187,3176,1.0
24187,3773,1.0
24188,1199,1.0
24188,26415,1.0
24188,3867,1.0
24188,36506,1.0
24188,3861,1.0
24189,29797,1.0
24189,16451,1.0
24189,29325,1.0
24189,5689,1.0
24189,6902,1.0
24190,19014,1.0
24190,38337,1.0
24190,27471,1.0
24190,9102,1.0
24190,13783,1.0
24191,6371,1.0
24191,38120,1.0
24191,14324,1.0
24191,27460,1.0
24191,20577,1.0
24192,6709,1.0
24192,6625,1.0
24192,9306,1.0
24192,10031,1.0
24192,22971,1.0
24193,35362,1.0
24193,27562,1.0
24193,5620,1.0
24193,12826,1.0
24193,26529,1.0
24194,21506,1.0
24194,33038,1.0
24194,17216,1.0
24194,8383,1.0
24194,37450,1.0
24195,6346,1.0
24195,37394,1.0
24195,37294,1.0
24195,33659,1.0
24195,13056,1.0
24196,6021,1.0
24196,16343,1.0
24196,33913,1.0
24196,14079,1.0
24196,24105,1.0
24197,17794,1.0
24197,3156,1.0
24197,26400,1.0
24197,9603,1.0
24197,26291,1.0
24198,25307,1.0
24198,7662,1.0
24198,36365,1.0
24198,23796,1.0
24198,38812,1.0
24199,35615,1.0
24199,5749,1.0
24199,25501,1.0
24199,34271,1.0
24199,34060,1.0
24200,21511,1.0
24200,17652,1.0
24200,13345,1.0
24200,18044,1.0
24200,14962,1.0
24201,29462,1.0
24201,29057,1.0
24201,7509,1.0
24201,8381,1.0
24201,5998,1.0
24202,26215,1.0
24202,22085,1.0
24202,25229,1.0
24202,22387,1.0
24202,36472,1.0
24203,14693,1.0
24203,12407,1.0
24203,16111,1.0
24203,506,1.0
24203,6138,1.0
24204,32559,1.0
24204,25044,1.0
24204,36977,1.0
24204,30529,1.0
24204,21761,1.0
24205,18460,1.0
24205,13334,1.0
24205,9682,1.0
24205,38511,1.0
24205,23390,1.0
24206,4843,1.0
24206,2628,1.0
24206,22788,1.0
24206,34861,1.0
24206,16268,1.0
24207,28846,1.0
24207,9447,1.0
24207,20144,1.0
24207,26342,1.0
24207,18339,1.0
24208,18467,1.0
24208,27270,1.0
24208,32312,1.0
24208,24371,1.0
24208,21043,1.0
24209,37049,1.0
24209,32454,1.0
24209,9174,1.0
24209,24957,1.0
24209,8238,1.0
24210,4198,1.0
24210,15694,1.0
24210,14251,1.0
24210,18855,1.0
24210,20770,1.0
24211,17030,1.0
24211,31192,1.0
24211,29860,1.0
24211,33180,1.0
24211,17955,1.0
24212,693,1.0
24212,16816,1.0
24212,9143,1.0
24212,7891,1.0
24212,13236,1.0
24213,6405,1.0
24213,31925,1.0
24213,8131,1.0
24213,11023,1.0
24213,26410,1.0
24214,590,1.0
24214,29594,1.0
24214,31095,1.0
24214,32403,1.0
24214,95,1.0
24215,27903,1.0
24215,13599,1.0
24215,27796,1.0
24215,22710,1.0
24215,14153,1.0
24216,11402,1.0
24216,12833,1.0
24216,14096,1.0
24216,3910,1.0
24216,11030,1.0
24217,26581,1.0
24217,37166,1.0
24217,23996,1.0
24217,36232,1.0
24217,15837,1.0
24218,21275,1.0
24218,31904,1.0
24218,34607,1.0
24218,11186,1.0
24218,10153,1.0
24219,26744,1.0
24219,32632,1.0
24219,10952,1.0
24219,14837,1.0
24219,17408,1.0
24220,27010,1.0
24220,15050,1.0
24220,23970,1.0
24220,29779,1.0
24220,23169,1.0
24221,12981,1.0
24221,25981,1.0
24221,27760,1.0
24221,7807,1.0
24221,4827,1.0
24222,33101,1.0
24222,28185,1.0
24222,3117,1.0
24222,17614,1.0
24222,5559,1.0
24223,2208,1.0
24223,7939,1.0
24223,23680,1.0
24223,37512,1.0
24223,3134,1.0
24224,5794,1.0
24224,15509,1.0
24224,24363,1.0
24224,29154,1.0
24224,4681,1.0
24225,28824,1.0
24225,20830,1.0
24225,38772,1.0
24225,13128,1.0
24225,25629,1.0
24226,23559,1.0
24226,372,1.0
24226,6767,1.0
24226,18004,1.0
24226,5097,1.0
24227,8421,1.0
24227,32362,1.0
24227,6688,1.0
24227,25376,1.0
24227,26488,1.0
24228,35571,1.0
24228,16684,1.0
24228,26492,1.0
24228,1120,1.0
24228,20479,1.0
24229,20593,1.0
24229,17184,1.0
24229,7717,1.0
24229,16143,1.0
24229,20823,1.0
24230,26924,1.0
24230,17148,1.0
24230,16384,1.0
24230,1789,1.0
24230,24666,1.0
24231,35946,1.0
24231,35631,1.0
24231,31589,1.0
24231,26963,1.0
24231,8293,1.0
24232,24596,1.0
24232,21516,1.0
24232,3147,1.0
24232,26320,1.0
24232,28944,1.0
24233,25041,1.0
24233,1276,1.0
24233,16802,1.0
24233,2765,1.0
24233,25927,1.0
24234,30043,1.0
24234,30317,1.0
24234,38061,1.0
24234,21344,1.0
24234,22601,1.0
24235,27429,1.0
24235,35626,1.0
24235,11538,1.0
24235,14424,1.0
24235,28571,1.0
24236,32961,1.0
24236,10002,1.0
24236,17724,1.0
24236,19402,1.0
24236,1012,1.0
24237,22313,1.0
24237,18532,1.0
24237,31487,1.0
24237,19953,1.0
24237,13126,1.0
24238,36386,1.0
24238,7280,1.0
24238,18201,1.0
24238,22971,1.0
24238,30778,1.0
24239,37123,1.0
24239,7139,1.0
24239,35999,1.0
24239,8389,1.0
24239,25454,1.0
24240,17432,1.0
24240,36147,1.0
24240,16622,1.0
24240,5249,1.0
24240,24096,1.0
24241,8780,1.0
24241,32601,1.0
24241,38195,1.0
24241,30843,1.0
24241,22829,1.0
24242,36272,1.0
24242,22296,1.0
24242,18464,1.0
24242,36687,1.0
24242,27960,1.0
24243,26602,1.0
24243,17513,1.0
24243,34202,1.0
24243,18648,1.0
24243,39168,1.0
24244,10181,1.0
24244,1095,1.0
24244,3119,1.0
24244,32248,1.0
24244,14459,1.0
24245,16969,1.0
24245,25102,1.0
24245,35154,1.0
24245,3664,1.0
24245,37920,1.0
24246,20592,1.0
24246,25012,1.0
24246,26589,1.0
24246,30374,1.0
24246,9316,1.0
24247,9717,1.0
24247,19972,1.0
24247,25451,1.0
24247,17894,1.0
24247,31033,1.0
24248,18856,1.0
24248,11937,1.0
24248,23344,1.0
24248,38301,1.0
24248,3880,1.0
24249,39006,1.0
24249,7093,1.0
24249,10261,1.0
24249,16216,1.0
24249,11631,1.0
24250,35194,1.0
24250,5712,1.0
24250,26763,1.0
24250,17264,1.0
24250,4028,1.0
24251,11789,1.0
24251,30968,1.0
24251,10541,1.0
24251,30762,1.0
24251,23226,1.0
24252,13180,1.0
24252,13885,1.0
24252,33274,1.0
24252,10515,1.0
24252,20382,1.0
24253,6991,1.0
24253,39171,1.0
24253,33691,1.0
24253,19815,1.0
24253,27050,1.0
24254,33109,1.0
24254,5041,1.0
24254,35920,1.0
24254,3993,1.0
24254,24470,1.0
24255,11056,1.0
24255,27006,1.0
24255,5118,1.0
24255,18738,1.0
24255,25122,1.0
24256,14718,1.0
24256,2464,1.0
24256,23904,1.0
24256,6693,1.0
24256,18730,1.0
24257,30046,1.0
24257,37032,1.0
24257,7473,1.0
24257,5006,1.0
24257,23741,1.0
24258,31694,1.0
24258,12955,1.0
24258,6489,1.0
24258,16037,1.0
24258,37554,1.0
24259,10010,1.0
24259,11253,1.0
24259,12102,1.0
24259,18714,1.0
24259,10983,1.0
24260,1019,1.0
24260,11585,1.0
24260,28125,1.0
24260,589,1.0
24260,29951,1.0
24262,19391,1.0
24262,12231,1.0
24262,31225,1.0
24262,35393,1.0
24262,33141,1.0
24263,15451,1.0
24263,16905,1.0
24263,1010,1.0
24263,32366,1.0
24263,2149,1.0
24264,33685,1.0
24264,8679,1.0
24264,15283,1.0
24264,37914,1.0
24264,31395,1.0
24266,15138,1.0
24266,37634,1.0
24266,26083,1.0
24266,27943,1.0
24266,28179,1.0
24267,21491,1.0
24267,13039,1.0
24267,193,1.0
24267,31993,1.0
24267,1357,1.0
24268,20872,1.0
24268,5025,1.0
24268,12788,1.0
24268,1509,1.0
24268,32397,1.0
24269,22049,1.0
24269,3555,1.0
24269,11399,1.0
24269,19919,1.0
24269,7246,1.0
24270,28039,1.0
24270,706,1.0
24270,17057,1.0
24270,8699,1.0
24270,29761,1.0
24271,33035,1.0
24271,22057,1.0
24271,5552,1.0
24271,34339,1.0
24271,4152,1.0
24272,27450,1.0
24272,13213,1.0
24272,19043,1.0
24272,8294,1.0
24272,34894,1.0
24273,13621,1.0
24273,17759,1.0
24273,10474,1.0
24273,31161,1.0
24273,24927,1.0
24274,26278,1.0
24274,23912,1.0
24274,10859,1.0
24274,34420,1.0
24274,38048,1.0
24275,1780,1.0
24275,6808,1.0
24275,28892,1.0
24275,25751,1.0
24275,8319,1.0
24276,6081,1.0
24276,20677,1.0
24276,30029,1.0
24276,1603,1.0
24276,21121,1.0
24277,32297,1.0
24277,14586,1.0
24277,7692,1.0
24277,33786,1.0
24277,15706,1.0
24278,19147,1.0
24278,8751,1.0
24278,1460,1.0
24278,31201,1.0
24278,10602,1.0
24279,20436,1.0
24279,4268,1.0
24279,24085,1.0
24279,2420,1.0
24279,24964,1.0
24280,18383,1.0
24280,7659,1.0
24280,2011,1.0
24280,13407,1.0
24280,32680,1.0
24281,36,1.0
24281,20234,1.0
24281,13455,1.0
24281,28417,1.0
24281,29955,1.0
24282,36472,1.0
24282,28984,1.0
24282,1496,1.0
24282,7118,1.0
24282,10708,1.0
24283,36243,1.0
24283,13605,1.0
24283,21927,1.0
24283,11953,1.0
24283,7111,1.0
24284,32617,1.0
24284,27659,1.0
24284,30639,1.0
24284,5896,1.0
24284,28699,1.0
24285,7618,1.0
24285,3050,1.0
24285,36877,1.0
24285,6385,1.0
24285,7604,1.0
24286,22062,1.0
24286,38812,1.0
24286,24198,1.0
24286,38483,1.0
24286,18074,1.0
24287,38252,1.0
24287,3027,1.0
24287,36869,1.0
24287,7195,1.0
24287,9181,1.0
24289,27723,1.0
24289,6415,1.0
24289,38195,1.0
24289,36551,1.0
24289,3402,1.0
24290,1716,1.0
24290,5802,1.0
24290,8383,1.0
24290,36540,1.0
24290,32060,1.0
24291,31725,1.0
24291,3294,1.0
24291,25730,1.0
24291,11571,1.0
24291,2554,1.0
24292,28814,1.0
24292,1098,1.0
24292,4884,1.0
24292,37698,1.0
24292,2968,1.0
24293,6606,1.0
24293,5312,1.0
24293,9008,1.0
24293,20592,1.0
24293,16658,1.0
24294,3105,1.0
24294,7166,1.0
24294,18033,1.0
24294,32338,1.0
24294,12929,1.0
24295,27872,1.0
24295,20376,1.0
24295,6201,1.0
24295,6895,1.0
24295,11456,1.0
24296,8254,1.0
24296,8719,1.0
24296,5384,1.0
24296,21009,1.0
24296,25366,1.0
24297,1154,1.0
24297,25673,1.0
24297,2147,1.0
24297,15144,1.0
24297,24440,1.0
24298,22880,1.0
24298,25097,1.0
24298,264,1.0
24298,9551,1.0
24298,11720,1.0
24299,10229,1.0
24299,38061,1.0
24299,28742,1.0
24299,25403,1.0
24299,32097,1.0
24301,4923,1.0
24301,29503,1.0
24301,6227,1.0
24301,34496,1.0
24301,6555,1.0
24302,9756,1.0
24302,13738,1.0
24302,17259,1.0
24302,23572,1.0
24302,5570,1.0
24303,24984,1.0
24303,16202,1.0
24303,21941,1.0
24303,26262,1.0
24303,25690,1.0
24304,21152,1.0
24304,10469,1.0
24304,29867,1.0
24304,24922,1.0
24304,26870,1.0
24305,2596,1.0
24305,31427,1.0
24305,29875,1.0
24305,32912,1.0
24305,27786,1.0
24306,32759,1.0
24306,36471,1.0
24306,33017,1.0
24306,14615,1.0
24306,27906,1.0
24307,14337,1.0
24307,20585,1.0
24307,25151,1.0
24307,17997,1.0
24307,13198,1.0
24308,17920,1.0
24308,11993,1.0
24308,5213,1.0
24308,21224,1.0
24308,34241,1.0
24309,9265,1.0
24309,17396,1.0
24309,13597,1.0
24309,17776,1.0
24309,38785,1.0
24310,36113,1.0
24310,5948,1.0
24310,32864,1.0
24310,9420,1.0
24310,27456,1.0
24311,8983,1.0
24311,36301,1.0
24311,8794,1.0
24311,10030,1.0
24311,8313,1.0
24312,17316,1.0
24312,1756,1.0
24312,35186,1.0
24312,27485,1.0
24312,13,1.0
24313,36469,1.0
24313,14672,1.0
24313,7631,1.0
24313,4416,1.0
24313,25546,1.0
24314,6086,1.0
24314,38703,1.0
24314,23806,1.0
24314,28840,1.0
24314,30882,1.0
24315,8355,1.0
24315,36032,1.0
24315,30475,1.0
24315,29290,1.0
24315,10349,1.0
24316,28732,1.0
24316,19021,1.0
24316,38610,1.0
24316,39173,1.0
24316,13797,1.0
24317,6988,1.0
24317,8569,1.0
24317,1817,1.0
24317,23693,1.0
24317,5730,1.0
24318,2392,1.0
24318,24461,1.0
24318,27230,1.0
24318,17294,1.0
24318,3548,1.0
24319,921,1.0
24319,11360,1.0
24319,8042,1.0
24319,15673,1.0
24319,2216,1.0
24320,34581,1.0
24320,24712,1.0
24320,13829,1.0
24320,33784,1.0
24320,36980,1.0
24321,28840,1.0
24321,1327,1.0
24321,34302,1.0
24321,21069,1.0
24321,31667,1.0
24322,32189,1.0
24322,25299,1.0
24322,35699,1.0
24322,8082,1.0
24322,5572,1.0
24323,29615,1.0
24323,6764,1.0
24323,3771,1.0
24323,213,1.0
24323,10918,1.0
24324,12862,1.0
24324,33889,1.0
24324,20851,1.0
24324,29767,1.0
24324,32257,1.0
24325,6271,1.0
24325,11020,1.0
24325,13824,1.0
24325,9216,1.0
24325,26780,1.0
24326,9104,1.0
24326,33271,1.0
24326,8784,1.0
24326,19513,1.0
24326,32781,1.0
24327,328,1.0
24327,13334,1.0
24327,3942,1.0
24327,22136,1.0
24327,38273,1.0
24328,25391,1.0
24328,29141,1.0
24328,20768,1.0
24328,23710,1.0
24328,25397,1.0
24329,11730,1.0
24329,30037,1.0
24329,7994,1.0
24329,28156,1.0
24329,19086,1.0
24330,12078,1.0
24330,5141,1.0
24330,13465,1.0
24330,24839,1.0
24330,23597,1.0
24331,31697,1.0
24331,25485,1.0
24331,23169,1.0
24331,25163,1.0
24331,34705,1.0
24332,29108,1.0
24332,26602,1.0
24332,8947,1.0
24332,12119,1.0
24332,6058,1.0
24333,20049,1.0
24333,38195,1.0
24333,31281,1.0
24333,8729,1.0
24333,33412,1.0
24334,29322,1.0
24334,13514,1.0
24334,12749,1.0
24334,8452,1.0
24334,5203,1.0
24335,7044,1.0
24335,9845,1.0
24335,28564,1.0
24335,16641,1.0
24335,27642,1.0
24336,31069,1.0
24336,16921,1.0
24336,29585,1.0
24336,20682,1.0
24336,22350,1.0
24337,10086,1.0
24337,36492,1.0
24337,518,1.0
24337,30228,1.0
24337,18971,1.0
24339,29617,1.0
24339,15553,1.0
24339,21180,1.0
24339,35999,1.0
24339,27651,1.0
24340,23259,1.0
24340,17622,1.0
24340,10238,1.0
24340,21529,1.0
24340,21063,1.0
24341,11210,1.0
24341,38917,1.0
24341,20915,1.0
24341,1147,1.0
24341,33811,1.0
24342,9139,1.0
24342,27378,1.0
24342,30305,1.0
24342,38736,1.0
24342,16312,1.0
24343,30427,1.0
24343,1377,1.0
24343,35074,1.0
24343,22269,1.0
24343,33623,1.0
24344,8355,1.0
24344,14635,1.0
24344,17987,1.0
24344,26575,1.0
24344,9649,1.0
24346,859,1.0
24346,14325,1.0
24346,35692,1.0
24346,13967,1.0
24346,24836,1.0
24347,4489,1.0
24347,25043,1.0
24347,11803,1.0
24347,32346,1.0
24347,32809,1.0
24348,38685,1.0
24348,9622,1.0
24348,19414,1.0
24348,5797,1.0
24348,10172,1.0
24349,15103,1.0
24349,419,1.0
24349,6288,1.0
24349,35076,1.0
24349,22961,1.0
24350,26733,1.0
24350,14768,1.0
24350,32897,1.0
24350,24904,1.0
24350,22896,1.0
24351,14878,1.0
24351,4162,1.0
24351,3776,1.0
24351,4766,1.0
24351,34404,1.0
24352,36971,1.0
24352,27172,1.0
24352,17618,1.0
24352,5743,1.0
24352,16663,1.0
24353,36176,1.0
24353,29843,1.0
24353,35653,1.0
24353,37342,1.0
24353,1206,1.0
24354,38217,1.0
24354,35914,1.0
24354,11319,1.0
24354,18250,1.0
24354,11271,1.0
24355,10468,1.0
24355,13762,1.0
24355,9158,1.0
24355,19884,1.0
24355,3320,1.0
24356,15037,1.0
24356,18272,1.0
24356,4959,1.0
24356,13740,1.0
24356,30643,1.0
24358,22002,1.0
24358,229,1.0
24358,12529,1.0
24358,19034,1.0
24358,18123,1.0
24359,26989,1.0
24359,28409,1.0
24359,32381,1.0
24359,7079,1.0
24359,7991,1.0
24360,5936,1.0
24360,37995,1.0
24360,15347,1.0
24360,7241,1.0
24360,32986,1.0
24361,25620,1.0
24361,26334,1.0
24361,38648,1.0
24361,13504,1.0
24361,29583,1.0
24362,18201,1.0
24362,21886,1.0
24362,22971,1.0
24362,7449,1.0
24362,20854,1.0
24363,4681,1.0
24363,7619,1.0
24363,822,1.0
24363,15509,1.0
24363,13858,1.0
24364,34576,1.0
24364,14167,1.0
24364,37913,1.0
24364,25108,1.0
24364,13399,1.0
24365,32779,1.0
24365,22246,1.0
24365,12158,1.0
24365,37627,1.0
24365,15357,1.0
24366,35893,1.0
24366,30276,1.0
24366,36430,1.0
24366,38726,1.0
24366,20284,1.0
24367,8217,1.0
24367,16937,1.0
24367,25477,1.0
24367,23351,1.0
24367,14009,1.0
24368,14831,1.0
24368,4257,1.0
24368,20926,1.0
24368,16106,1.0
24368,5055,1.0
24369,4339,1.0
24369,5890,1.0
24369,11554,1.0
24369,9586,1.0
24369,21183,1.0
24371,32312,1.0
24371,24208,1.0
24371,20671,1.0
24371,18467,1.0
24371,4113,1.0
24372,36391,1.0
24372,38851,1.0
24372,32816,1.0
24372,30317,1.0
24372,2923,1.0
24373,25372,1.0
24373,35896,1.0
24373,38655,1.0
24373,30744,1.0
24373,20990,1.0
24374,2130,1.0
24374,25129,1.0
24374,25200,1.0
24374,12983,1.0
24374,25741,1.0
24375,31776,1.0
24375,33996,1.0
24375,19666,1.0
24375,26808,1.0
24375,30832,1.0
24376,8697,1.0
24376,1534,1.0
24376,28650,1.0
24376,29984,1.0
24376,32147,1.0
24377,29953,1.0
24377,37285,1.0
24377,4383,1.0
24377,39142,1.0
24377,38040,1.0
24378,15557,1.0
24378,30671,1.0
24378,32901,1.0
24378,2976,1.0
24378,35127,1.0
24379,2977,1.0
24379,4543,1.0
24379,7789,1.0
24379,1340,1.0
24379,31920,1.0
24380,4784,1.0
24380,13197,1.0
24380,35692,1.0
24380,18541,1.0
24380,5272,1.0
24381,4002,1.0
24381,27421,1.0
24381,31056,1.0
24381,30509,1.0
24381,4887,1.0
24382,17805,1.0
24382,6286,1.0
24382,28741,1.0
24382,18209,1.0
24382,1969,1.0
24383,12374,1.0
24383,3365,1.0
24383,9458,1.0
24383,21347,1.0
24383,37123,1.0
24384,6727,1.0
24384,3866,1.0
24384,27734,1.0
24384,22568,1.0
24384,32,1.0
24385,30125,1.0
24385,9063,1.0
24385,4186,1.0
24385,38215,1.0
24385,35105,1.0
24386,24182,1.0
24386,23725,1.0
24386,9471,1.0
24386,240,1.0
24386,18728,1.0
24387,15829,1.0
24387,14949,1.0
24387,10498,1.0
24387,7840,1.0
24387,8100,1.0
24388,24980,1.0
24388,28564,1.0
24388,1310,1.0
24388,18675,1.0
24388,37299,1.0
24389,3969,1.0
24389,18356,1.0
24389,28465,1.0
24389,34788,1.0
24389,1481,1.0
24390,5718,1.0
24390,3352,1.0
24390,4406,1.0
24390,25992,1.0
24390,6024,1.0
24391,13432,1.0
24391,29439,1.0
24391,28433,1.0
24391,29193,1.0
24391,12851,1.0
24392,35978,1.0
24392,17270,1.0
24392,32893,1.0
24392,15044,1.0
24392,34727,1.0
24393,2032,1.0
24393,30781,1.0
24393,38917,1.0
24393,19587,1.0
24393,16068,1.0
24394,19225,1.0
24394,18003,1.0
24394,29180,1.0
24394,36442,1.0
24394,27052,1.0
24395,32124,1.0
24395,28484,1.0
24395,12444,1.0
24395,30687,1.0
24395,9571,1.0
24397,17017,1.0
24397,4669,1.0
24397,13229,1.0
24397,10718,1.0
24397,1265,1.0
24398,35873,1.0
24398,31517,1.0
24398,15397,1.0
24398,12105,1.0
24398,6382,1.0
24399,15822,1.0
24399,5554,1.0
24399,4631,1.0
24399,11354,1.0
24399,822,1.0
24400,19809,1.0
24400,9452,1.0
24400,28415,1.0
24400,34586,1.0
24400,39050,1.0
24401,5075,1.0
24401,9535,1.0
24401,38458,1.0
24401,36487,1.0
24401,8522,1.0
24402,35494,1.0
24402,28738,1.0
24402,10440,1.0
24402,6133,1.0
24402,18341,1.0
24404,25847,1.0
24404,37886,1.0
24404,27741,1.0
24404,1561,1.0
24404,29019,1.0
24405,6769,1.0
24405,10740,1.0
24405,18887,1.0
24405,166,1.0
24405,29987,1.0
24406,10210,1.0
24406,33991,1.0
24406,1442,1.0
24406,35749,1.0
24406,11262,1.0
24407,27110,1.0
24407,27868,1.0
24407,23764,1.0
24407,29712,1.0
24407,17922,1.0
24408,1665,1.0
24408,12111,1.0
24408,32978,1.0
24408,31918,1.0
24408,31692,1.0
24409,22925,1.0
24409,13193,1.0
24409,12345,1.0
24409,37266,1.0
24409,27882,1.0
24411,25538,1.0
24411,31217,1.0
24411,25078,1.0
24411,4889,1.0
24411,33901,1.0
24412,24447,1.0
24412,23849,1.0
24412,20830,1.0
24412,24964,1.0
24412,2706,1.0
24413,36825,1.0
24413,39073,1.0
24413,27541,1.0
24413,6683,1.0
24413,10659,1.0
24414,2764,1.0
24414,27473,1.0
24414,7229,1.0
24414,30775,1.0
24414,12558,1.0
24415,25526,1.0
24415,10388,1.0
24415,21078,1.0
24415,5512,1.0
24415,1803,1.0
24416,3574,1.0
24416,30037,1.0
24416,32004,1.0
24416,28859,1.0
24416,24733,1.0
24417,12966,1.0
24417,17863,1.0
24417,10247,1.0
24417,17187,1.0
24417,34079,1.0
24418,9785,1.0
24418,174,1.0
24418,19380,1.0
24418,11532,1.0
24418,25132,1.0
24419,8427,1.0
24419,12091,1.0
24419,8148,1.0
24419,8258,1.0
24419,31841,1.0
24420,9110,1.0
24420,15748,1.0
24420,26495,1.0
24420,35663,1.0
24420,26744,1.0
24421,2070,1.0
24421,13412,1.0
24421,13404,1.0
24421,24629,1.0
24421,3582,1.0
24422,4865,1.0
24422,31460,1.0
24422,38101,1.0
24422,21471,1.0
24422,33662,1.0
24423,34512,1.0
24423,35394,1.0
24423,11356,1.0
24423,15887,1.0
24423,17421,1.0
24424,10937,1.0
24424,34215,1.0
24424,2449,1.0
24424,19789,1.0
24424,18427,1.0
24425,26101,1.0
24425,17650,1.0
24425,3084,1.0
24425,5114,1.0
24425,20334,1.0
24426,14620,1.0
24426,39330,1.0
24426,7297,1.0
24426,4770,1.0
24426,11303,1.0
24427,12736,1.0
24427,31207,1.0
24427,36955,1.0
24427,38950,1.0
24427,11408,1.0
24429,3298,1.0
24429,20167,1.0
24429,27195,1.0
24429,20767,1.0
24429,34527,1.0
24430,12898,1.0
24430,36941,1.0
24430,31104,1.0
24430,14431,1.0
24430,37426,1.0
24431,18953,1.0
24431,18359,1.0
24431,11539,1.0
24431,19151,1.0
24431,21876,1.0
24433,5439,1.0
24433,2676,1.0
24433,15215,1.0
24433,23351,1.0
24433,36221,1.0
24434,17722,1.0
24434,12293,1.0
24434,32572,1.0
24434,5496,1.0
24434,35310,1.0
24435,8590,1.0
24435,8154,1.0
24435,6862,1.0
24435,27402,1.0
24435,6168,1.0
24436,28308,1.0
24436,34572,1.0
24436,17922,1.0
24436,17132,1.0
24436,14460,1.0
24437,1084,1.0
24437,34974,1.0
24437,5439,1.0
24437,22788,1.0
24437,2299,1.0
24438,13837,1.0
24438,20998,1.0
24438,31221,1.0
24438,22488,1.0
24438,28447,1.0
24439,31201,1.0
24439,24841,1.0
24439,33917,1.0
24439,10003,1.0
24439,24009,1.0
24440,2283,1.0
24440,18413,1.0
24440,10306,1.0
24440,32128,1.0
24440,18572,1.0
24441,37634,1.0
24441,16749,1.0
24441,21086,1.0
24441,5716,1.0
24441,36277,1.0
24442,3072,1.0
24442,11428,1.0
24442,37692,1.0
24442,35900,1.0
24442,19632,1.0
24443,50,1.0
24443,11626,1.0
24443,26090,1.0
24443,16612,1.0
24443,727,1.0
24444,19329,1.0
24444,13806,1.0
24444,7850,1.0
24444,4983,1.0
24444,519,1.0
24445,6704,1.0
24445,15881,1.0
24445,36803,1.0
24445,26236,1.0
24445,2198,1.0
24446,32874,1.0
24446,14366,1.0
24446,21207,1.0
24446,15683,1.0
24446,20686,1.0
24447,26291,1.0
24447,37668,1.0
24447,5315,1.0
24447,25998,1.0
24447,36845,1.0
24448,30608,1.0
24448,13311,1.0
24448,30218,1.0
24448,20104,1.0
24448,37996,1.0
24449,24282,1.0
24449,22085,1.0
24449,13621,1.0
24449,17181,1.0
24449,18262,1.0
24450,6228,1.0
24450,25098,1.0
24450,32478,1.0
24450,29217,1.0
24450,12330,1.0
24451,16961,1.0
24451,13455,1.0
24451,5552,1.0
24451,33587,1.0
24451,25760,1.0
24452,1586,1.0
24452,37827,1.0
24452,27749,1.0
24452,7222,1.0
24452,25002,1.0
24453,34995,1.0
24453,10594,1.0
24453,5487,1.0
24453,2857,1.0
24453,27615,1.0
24454,7584,1.0
24454,22426,1.0
24454,3619,1.0
24454,17650,1.0
24454,31414,1.0
24455,9548,1.0
24455,27197,1.0
24455,25734,1.0
24455,5063,1.0
24455,11379,1.0
24456,23655,1.0
24456,3792,1.0
24456,29628,1.0
24456,14754,1.0
24456,5853,1.0
24457,15408,1.0
24457,6059,1.0
24457,30897,1.0
